Node	Period	Operationalhour	Value
Germany	8	195	210076.69146538211
Germany	8	196	204590.8394022887
Germany	8	197	201524.5485361203
Germany	8	198	198684.41671861327
Germany	8	199	196632.74060355936
Germany	8	200	196669.3157629823
Germany	8	201	199609.58040303458
Germany	8	202	209299.3379293482
Germany	8	203	221302.32709346485
Germany	8	204	231012.86358802396
Germany	8	205	232484.78105322484
Germany	8	206	229856.52832278752
Germany	8	207	224978.2639934304
Germany	8	208	219649.16636152976
Germany	8	209	213801.18370618072
Germany	8	210	206990.00980685916
Germany	8	211	201765.76813745286
Germany	8	212	198633.60399059867
Germany	8	213	199762.3158979758
Germany	8	214	205072.01793315992
Germany	8	215	206996.42586721337
Germany	8	216	208547.66223248612
Germany	8	217	207478.92194048548
Germany	8	218	213744.60369066364
Germany	8	219	214745.7854603044
Germany	8	220	212662.91849658111
Germany	8	221	211211.95621052425
Germany	8	222	209970.3948608174
Germany	8	223	209449.67494041118
Germany	8	224	212418.359446776
Germany	8	225	215339.73272683416
Germany	8	226	217148.63957649076
Germany	8	227	222327.6820707753
Germany	8	228	233687.9908968815
Germany	8	229	235914.26929546325
Germany	8	230	231300.4056989541
Germany	8	231	223322.76588752447
Germany	8	232	216573.25860364147
Germany	8	233	210440.91811146337
Germany	8	234	201905.401956204
Germany	8	235	197066.7007727876
Germany	8	236	194150.59046352227
Germany	8	237	191727.38754804523
Germany	8	238	191299.35559974055
Germany	8	239	192264.0445963518
Germany	8	240	199284.34251775735
Denmark	8	1	13892.171539552271
Denmark	8	2	13924.799630604557
Denmark	8	3	13857.367190935562
Denmark	8	4	13857.088321230698
Denmark	8	5	13981.625625156925
Denmark	8	6	14096.192414280265
Denmark	8	7	14025.653144614134
Denmark	8	8	13947.70755198011
Denmark	8	9	13938.285715838416
Denmark	8	10	13856.960128418115
Denmark	8	11	13797.357517815159
Denmark	8	12	13727.874328728089
Denmark	8	13	13646.504444314962
Denmark	8	14	13542.262881520415
Denmark	8	15	13477.045627076217
Denmark	8	16	13401.018899631597
Denmark	8	17	13358.08773074693
Denmark	8	18	13310.512424863942
Denmark	8	19	13366.031993711098
Denmark	8	20	13472.221953023627
Denmark	8	21	13575.850069584125
Denmark	8	22	13641.402571724064
Denmark	8	23	13694.452247637655
Denmark	8	24	13749.289911261849
Denmark	8	25	13882.394656301387
Denmark	8	26	13934.279858236792
Denmark	8	27	13864.331215141721
Denmark	8	28	13845.287199640776
Denmark	8	29	13929.516253591135
Denmark	8	30	14024.534981128454
Denmark	8	31	14033.055776165978
Denmark	8	32	13993.63480837984
Denmark	8	33	14031.255371874064
Denmark	8	34	14003.393234550376
Denmark	8	35	13979.605078233964
Denmark	8	36	13910.56989282439
Denmark	8	37	13863.03485693489
Denmark	8	38	13747.14150710958
Denmark	8	39	13673.653802754006
Denmark	8	40	13598.519055665016
Denmark	8	41	13541.135657286199
Denmark	8	42	13449.60431118442
Denmark	8	43	13432.74024466398
Denmark	8	44	13470.6326306142
Denmark	8	45	13562.324385523336
Denmark	8	46	13598.954642761184
Denmark	8	47	13670.588585083471
Denmark	8	48	13749.744962188199
Denmark	8	49	11661.679019070833
Denmark	8	50	11762.657705643494
Denmark	8	51	11865.456931504825
Denmark	8	52	11963.810014502455
Denmark	8	53	12013.227001420684
Denmark	8	54	12098.79838848711
Denmark	8	55	12133.546359112943
Denmark	8	56	12085.868364746579
Denmark	8	57	12052.13150654042
Denmark	8	58	11975.886985547722
Denmark	8	59	11935.959287010253
Denmark	8	60	11989.714023393066
Denmark	8	61	12039.071947654194
Denmark	8	62	12006.382780445132
Denmark	8	63	11887.021177431187
Denmark	8	64	11819.126304003708
Denmark	8	65	11782.176907067524
Denmark	8	66	11712.797748796955
Denmark	8	67	11639.373469681119
Denmark	8	68	11699.597916100092
Denmark	8	69	11566.75526160147
Denmark	8	70	11599.54980196015
Denmark	8	71	11629.234156488892
Denmark	8	72	11613.912766302088
Denmark	8	73	11675.262759038886
Denmark	8	74	11750.946520372348
Denmark	8	75	11841.025797625814
Denmark	8	76	11934.284390864686
Denmark	8	77	12019.657112629935
Denmark	8	78	12107.414489175873
Denmark	8	79	12156.42240007699
Denmark	8	80	12144.300796455604
Denmark	8	81	12131.371108298354
Denmark	8	82	12043.730514733503
Denmark	8	83	11957.546017016315
Denmark	8	84	11926.652555933279
Denmark	8	85	11951.361217184029
Denmark	8	86	11919.700277141877
Denmark	8	87	11766.740411816008
Denmark	8	88	11585.255296607136
Denmark	8	89	11519.22727296083
Denmark	8	90	11542.743271237952
Denmark	8	91	11477.724346511663
Denmark	8	92	11387.985350703115
Denmark	8	93	11384.978524523127
Denmark	8	94	11493.436691218518
Denmark	8	95	11579.881601560226
Denmark	8	96	11603.415721334426
Denmark	8	97	11690.521730735802
Denmark	8	98	11659.017172501663
Denmark	8	99	11642.31385037186
Denmark	8	100	11656.500969075592
Denmark	8	101	11700.928839384675
Denmark	8	102	11703.267519256147
Denmark	8	103	11720.80409466775
Denmark	8	104	11703.066169288735
Denmark	8	105	11678.738730642945
Denmark	8	106	11542.582862430583
Denmark	8	107	11454.112035833446
Denmark	8	108	11401.334182375866
Denmark	8	109	11327.594119394465
Denmark	8	110	11278.647620233414
Denmark	8	111	11302.87270597911
Denmark	8	112	11356.769729672222
Denmark	8	113	11413.968892830857
Denmark	8	114	11486.784088295282
Denmark	8	115	11580.900432395329
Denmark	8	116	11654.899565668122
Denmark	8	117	11701.973845715542
Denmark	8	118	11691.470089082306
Denmark	8	119	11643.684708066641
Denmark	8	120	11632.819528241911
Denmark	8	121	11644.791797304126
Denmark	8	122	11647.028124275494
Denmark	8	123	11652.372623577123
Denmark	8	124	11687.812566924289
Denmark	8	125	11784.65183375028
Denmark	8	126	11852.167833655738
Denmark	8	127	11897.372914839036
Denmark	8	128	11844.948430574244
Denmark	8	129	11775.489403483267
Denmark	8	130	11630.485546536345
Denmark	8	131	11532.10662362623
Denmark	8	132	11485.74881387952
Denmark	8	133	11439.671551754063
Denmark	8	134	11419.769785391947
Denmark	8	135	11435.028757088863
Denmark	8	136	11470.175065066887
Denmark	8	137	11506.796932722758
Denmark	8	138	11565.251848511474
Denmark	8	139	11629.391880630032
Denmark	8	140	11678.463887937423
Denmark	8	141	11690.917719005041
Denmark	8	142	11684.210416007325
Denmark	8	143	11636.116298374973
Denmark	8	144	11620.231463862696
Denmark	8	145	12731.587978316327
Denmark	8	146	12742.690751102611
Denmark	8	147	12808.973146874414
Denmark	8	148	12769.706547396607
Denmark	8	149	12914.19964659287
Denmark	8	150	13106.487187553317
Denmark	8	151	13236.198178892155
Denmark	8	152	13308.083137507141
Denmark	8	153	13415.821478069043
Denmark	8	154	13477.752029878544
Denmark	8	155	13554.853294982575
Denmark	8	156	13806.418266348608
Denmark	8	157	13822.455455669577
Denmark	8	158	13794.895007713723
Denmark	8	159	13764.588481785684
Denmark	8	160	13754.021635496
Denmark	8	161	13616.157648393442
Denmark	8	162	13526.618324635912
Denmark	8	163	13385.815299175732
Denmark	8	164	13263.873731912698
Denmark	8	165	13176.924104319345
Denmark	8	166	13103.25552057638
Denmark	8	167	12983.695923427818
Denmark	8	168	12872.652087567594
Denmark	8	169	12828.175557683051
Denmark	8	170	12853.823516531776
Denmark	8	171	12883.60753929439
Denmark	8	172	12919.486089987227
Denmark	8	173	13070.202245509585
Denmark	8	174	13209.636091191378
Denmark	8	175	13280.61665286942
Denmark	8	176	13266.541954564162
Denmark	8	177	13374.133645233138
Denmark	8	178	13412.773039562444
Denmark	8	179	13511.4009652656
Denmark	8	180	13732.61310021109
Denmark	8	181	13744.76255724463
Denmark	8	182	13712.910334733433
Denmark	8	183	13741.354373462933
Denmark	8	184	13772.17635530754
Denmark	8	185	13669.929835106754
Denmark	8	186	13579.030056736086
Denmark	8	187	13447.930757371962
Denmark	8	188	13313.204473928223
Denmark	8	189	13177.999984311877
Denmark	8	190	13069.974720046412
Denmark	8	191	12930.328785732267
Denmark	8	192	12796.109904206402
Denmark	8	193	15519.431638670507
Denmark	8	194	15598.074573358314
Denmark	8	195	15095.952722796437
Denmark	8	196	14668.932396578868
Denmark	8	197	14306.058478562209
Denmark	8	198	14146.123514781963
Denmark	8	199	14006.877931319703
Denmark	8	200	14067.86650086499
Denmark	8	201	14277.799681802706
Denmark	8	202	15199.722455500676
Denmark	8	203	16789.08882633556
Denmark	8	204	17788.44710608344
Denmark	8	205	17558.17824960381
Denmark	8	206	17109.992685978672
Denmark	8	207	16526.934189016854
Denmark	8	208	15721.761509255515
Denmark	8	209	15044.543042367399
Denmark	8	210	14382.631535585066
Denmark	8	211	13919.489360797394
Denmark	8	212	13824.465599510882
Denmark	8	213	14471.261428656437
Denmark	8	214	14954.11408733718
Denmark	8	215	14687.909966590583
Denmark	8	216	14622.153765400286
Denmark	8	217	14892.90906657693
Denmark	8	218	15726.348597096416
Denmark	8	219	15747.18093589123
Denmark	8	220	15497.944912481576
Denmark	8	221	15308.534326972136
Denmark	8	222	15111.662718420337
Denmark	8	223	15055.336407370423
Denmark	8	224	15431.839033514561
Denmark	8	225	15647.15497024771
Denmark	8	226	15754.639945433952
Denmark	8	227	16620.474001043538
Denmark	8	228	17923.28010500989
Denmark	8	229	17547.77953053692
Denmark	8	230	16690.85420423539
Denmark	8	231	15966.301044675363
Denmark	8	232	15131.298702825456
Denmark	8	233	14262.474600199837
Denmark	8	234	13605.886786555846
Denmark	8	235	13399.254738333815
Denmark	8	236	13206.195020248351
Denmark	8	237	13131.370352109157
Denmark	8	238	13280.388456239685
Denmark	8	239	13254.151884319555
Denmark	8	240	13566.633610409197
France	8	1	121413.36906146674
France	8	2	122051.58595808642
France	8	3	121595.60532841376
France	8	4	121036.04153487399
France	8	5	121170.22527022625
France	8	6	121498.43589752058
France	8	7	121646.14444317855
France	8	8	120882.17617258437
France	8	9	120256.82344424722
France	8	10	120365.49905704214
France	8	11	120253.57528763375
France	8	12	120345.37700208952
France	8	13	120357.38784109219
France	8	14	120360.81950937875
France	8	15	119720.22613659276
France	8	16	118558.17516918093
France	8	17	118550.61448825028
France	8	18	118824.74422548944
France	8	19	118479.70557777412
France	8	20	118148.11833569522
France	8	21	118580.94896780957
France	8	22	119536.01711916018
France	8	23	119737.51293619638
France	8	24	119945.04628727675
France	8	25	120726.07196788327
France	8	26	121380.54799873731
France	8	27	120991.4298471495
France	8	28	120528.87949958067
France	8	29	120694.73734970571
France	8	30	121109.60218902597
France	8	31	121490.31550598703
France	8	32	121122.9893655768
France	8	33	121025.33362875
France	8	34	121477.8367122179
France	8	35	121528.21984206069
France	8	36	121537.04675353557
France	8	37	121465.00007068645
France	8	38	121212.52471087001
France	8	39	120324.29151085319
France	8	40	119089.82683724607
France	8	41	118981.90362231078
France	8	42	119065.21792188674
France	8	43	118618.64226545906
France	8	44	118140.81457110685
France	8	45	118386.62845719061
France	8	46	118994.21725557404
France	8	47	119302.590271009
France	8	48	119549.02809678123
France	8	49	86064.66242501767
France	8	50	86283.9221720075
France	8	51	86582.8443362791
France	8	52	87248.78984670038
France	8	53	87623.31882027879
France	8	54	87497.55827072066
France	8	55	87350.63882525684
France	8	56	87226.36472025061
France	8	57	87053.12970086795
France	8	58	86994.33256081483
France	8	59	87005.41666586854
France	8	60	87195.31454516637
France	8	61	87486.36405866308
France	8	62	87371.61420948936
France	8	63	87305.38484667666
France	8	64	86706.14582941805
France	8	65	86474.99452601299
France	8	66	86716.4775366122
France	8	67	86656.3591125129
France	8	68	86246.99962338484
France	8	69	85992.30377232423
France	8	70	86115.93558647478
France	8	71	86116.87149600747
France	8	72	86002.10329566646
France	8	73	86181.26574208941
France	8	74	86508.74232269148
France	8	75	86835.90693344928
France	8	76	87602.49024538475
France	8	77	88093.69594070426
France	8	78	88192.62708365888
France	8	79	88116.52479283475
France	8	80	88191.48931128577
France	8	81	88089.49352339083
France	8	82	87938.81208862907
France	8	83	87729.46197198534
France	8	84	87607.95889324245
France	8	85	87566.81557613905
France	8	86	87296.4661793652
France	8	87	87132.88387398627
France	8	88	86493.41909798967
France	8	89	86299.3922060477
France	8	90	86623.21690435556
France	8	91	86503.1819189973
France	8	92	85928.4233589269
France	8	93	85555.58269274076
France	8	94	85895.62982294847
France	8	95	86269.20453582688
France	8	96	86382.2844287756
France	8	97	82405.3112057343
France	8	98	82125.69446947014
France	8	99	81928.16250457239
France	8	100	81875.38454739611
France	8	101	81817.83528671981
France	8	102	82220.95537896328
France	8	103	82387.62985603351
France	8	104	82248.73904626684
France	8	105	82527.97958360116
France	8	106	82518.15253350796
France	8	107	82169.14085807059
France	8	108	81611.21949400484
France	8	109	81313.56356027749
France	8	110	80711.00298173622
France	8	111	80121.49008315064
France	8	112	80065.29880885515
France	8	113	80461.87670995353
France	8	114	80963.10214262274
France	8	115	81537.97080969698
France	8	116	82042.95823166436
France	8	117	82627.28692548556
France	8	118	82690.158024681
France	8	119	82465.85170668171
France	8	120	82117.71171169143
France	8	121	81885.14736840369
France	8	122	81832.69973223886
France	8	123	81898.17669719199
France	8	124	82000.04402691583
France	8	125	82149.69779630833
France	8	126	82649.74875426995
France	8	127	82707.95865696932
France	8	128	82532.37468817133
France	8	129	82723.02496532869
France	8	130	82677.80768908311
France	8	131	82351.59733902528
France	8	132	81918.23452305901
France	8	133	81812.36663886214
France	8	134	81378.60927279881
France	8	135	80767.69891313266
France	8	136	80585.01304258668
France	8	137	80735.95139369076
France	8	138	81114.78371600281
France	8	139	81642.67339476988
France	8	140	82161.0938712063
France	8	141	82693.86496047713
France	8	142	82723.08001883065
France	8	143	82452.8223778934
France	8	144	82167.3883215927
France	8	145	105193.20353081363
France	8	146	104981.77973226411
France	8	147	104885.56456207104
France	8	148	105273.04945976855
France	8	149	105683.38156076387
France	8	150	106367.30203956277
France	8	151	107305.00081105692
France	8	152	107573.31322825968
France	8	153	107489.15477498756
France	8	154	107352.91570889676
France	8	155	107656.9578488472
France	8	156	108242.01141377707
France	8	157	108745.18207018099
France	8	158	108586.64633581157
France	8	159	108392.85800904456
France	8	160	108128.38098580916
France	8	161	108398.43676390605
France	8	162	108574.35105371558
France	8	163	107878.63994992159
France	8	164	107177.06564817287
France	8	165	106740.11517899804
France	8	166	106164.24637330552
France	8	167	105981.07419682582
France	8	168	105849.66148773697
France	8	169	105786.75368620692
France	8	170	105386.294513223
France	8	171	105212.78422633072
France	8	172	105666.49848684097
France	8	173	106101.2926938572
France	8	174	106670.32568972763
France	8	175	107212.47422549262
France	8	176	106947.49254515617
France	8	177	106832.25639004886
France	8	178	106484.9421975874
France	8	179	106635.73373935306
France	8	180	107405.45510089818
France	8	181	108055.41674459461
France	8	182	108084.20972610002
France	8	183	108105.25851500175
France	8	184	108001.04223586246
France	8	185	108264.63840306719
France	8	186	108467.30869481101
France	8	187	107792.86659392637
France	8	188	107055.31482867137
France	8	189	106667.88498447578
France	8	190	106238.66953232103
France	8	191	105937.03139528788
France	8	192	105885.00583597121
France	8	193	150646.58589503155
France	8	194	152884.0886713312
France	8	195	154696.46830578544
France	8	196	153580.82744049435
France	8	197	152311.44049550104
France	8	198	151435.04379839753
France	8	199	148785.59401837958
France	8	200	146138.7317529519
France	8	201	146108.80099907363
France	8	202	149516.8513332482
France	8	203	155436.29561578677
France	8	204	161842.30274831573
France	8	205	165417.6606748328
France	8	206	163303.56949867593
France	8	207	159266.03742351997
France	8	208	156470.60410757104
France	8	209	154988.58218698608
France	8	210	151674.58158526215
France	8	211	147249.0507797239
France	8	212	144320.75501246887
France	8	213	142931.9753729731
France	8	214	145522.1508825877
France	8	215	149432.74793347807
France	8	216	149773.30889637032
France	8	217	149896.20666382858
France	8	218	153499.4033111511
France	8	219	155637.91989099377
France	8	220	156075.70533828126
France	8	221	154437.5516862442
France	8	222	153844.82733337974
France	8	223	153601.5092060498
France	8	224	152761.46617138243
France	8	225	152530.13135630448
France	8	226	152193.99302473315
France	8	227	154282.3375131575
France	8	228	159433.27161119302
France	8	229	164799.29974123984
France	8	230	162765.6784337263
France	8	231	156624.3868896077
France	8	232	151910.96297134986
France	8	233	150661.28518004477
France	8	234	148539.33970428046
France	8	235	144962.20171453466
France	8	236	143659.37894270712
France	8	237	141565.1437295771
France	8	238	138831.20517527548
