Node	IntermitentGenerators	Operationalhour	Scenario	Period	GeneratorStochasticAvailabilityRaw
Germany	Windoffshore	27	scenario1	7	0.0017
Germany	Windoffshore	28	scenario1	7	0.0
Germany	Windoffshore	29	scenario1	7	0.0
Germany	Windoffshore	30	scenario1	7	0.0
Germany	Windoffshore	31	scenario1	7	0.0
Germany	Windoffshore	32	scenario1	7	0.0
Germany	Windoffshore	33	scenario1	7	0.0
Germany	Windoffshore	34	scenario1	7	0.0
Germany	Windoffshore	35	scenario1	7	0.0016
Germany	Windoffshore	36	scenario1	7	0.0022
Germany	Windoffshore	37	scenario1	7	0.0048
Germany	Windoffshore	38	scenario1	7	0.01
Germany	Windoffshore	39	scenario1	7	0.0169
Germany	Windoffshore	40	scenario1	7	0.0259
Germany	Windoffshore	41	scenario1	7	0.0307
Germany	Windoffshore	42	scenario1	7	0.0321
Germany	Windoffshore	43	scenario1	7	0.035
Germany	Windoffshore	44	scenario1	7	0.0436
Germany	Windoffshore	45	scenario1	7	0.0583
Germany	Windoffshore	46	scenario1	7	0.0868
Germany	Windoffshore	47	scenario1	7	0.1446
Germany	Windoffshore	48	scenario1	7	0.2244
Denmark	Windoffshore	1	scenario1	7	0.522
Denmark	Windoffshore	2	scenario1	7	0.5175
Denmark	Windoffshore	3	scenario1	7	0.5038
Denmark	Windoffshore	4	scenario1	7	0.4835
Denmark	Windoffshore	5	scenario1	7	0.4789
Denmark	Windoffshore	6	scenario1	7	0.4752
Denmark	Windoffshore	7	scenario1	7	0.4634
Denmark	Windoffshore	8	scenario1	7	0.4411
Denmark	Windoffshore	9	scenario1	7	0.3865
Denmark	Windoffshore	10	scenario1	7	0.3269
Denmark	Windoffshore	11	scenario1	7	0.2796
Denmark	Windoffshore	12	scenario1	7	0.2296
Denmark	Windoffshore	13	scenario1	7	0.1813
Denmark	Windoffshore	14	scenario1	7	0.1431
Denmark	Windoffshore	15	scenario1	7	0.114
Denmark	Windoffshore	16	scenario1	7	0.0908
Denmark	Windoffshore	17	scenario1	7	0.0732
Denmark	Windoffshore	18	scenario1	7	0.0609
Denmark	Windoffshore	19	scenario1	7	0.0508
Denmark	Windoffshore	20	scenario1	7	0.037
Denmark	Windoffshore	21	scenario1	7	0.0269
Denmark	Windoffshore	22	scenario1	7	0.0199
Denmark	Windoffshore	23	scenario1	7	0.0151
Denmark	Windoffshore	24	scenario1	7	0.0113
Denmark	Windoffshore	25	scenario1	7	0.008
Denmark	Windoffshore	26	scenario1	7	0.0048
Denmark	Windoffshore	27	scenario1	7	0.0021
Denmark	Windoffshore	28	scenario1	7	0.0
Denmark	Windoffshore	29	scenario1	7	0.0
Denmark	Windoffshore	30	scenario1	7	0.0
Denmark	Windoffshore	31	scenario1	7	0.0058
Denmark	Windoffshore	32	scenario1	7	0.0136
Denmark	Windoffshore	33	scenario1	7	0.0186
Denmark	Windoffshore	34	scenario1	7	0.0181
Denmark	Windoffshore	35	scenario1	7	0.0124
Denmark	Windoffshore	36	scenario1	7	0.0066
Denmark	Windoffshore	37	scenario1	7	0.0045
Denmark	Windoffshore	38	scenario1	7	0.0051
Denmark	Windoffshore	39	scenario1	7	0.0104
Denmark	Windoffshore	40	scenario1	7	0.0189
Denmark	Windoffshore	41	scenario1	7	0.0268
Denmark	Windoffshore	42	scenario1	7	0.0302
Denmark	Windoffshore	43	scenario1	7	0.0333
Denmark	Windoffshore	44	scenario1	7	0.0367
Denmark	Windoffshore	45	scenario1	7	0.0444
Denmark	Windoffshore	46	scenario1	7	0.0739
Denmark	Windoffshore	47	scenario1	7	0.1314
Denmark	Windoffshore	48	scenario1	7	0.2116
France	Windoffshore	1	scenario1	7	0.1781
France	Windoffshore	2	scenario1	7	0.1283
France	Windoffshore	3	scenario1	7	0.0944
France	Windoffshore	4	scenario1	7	0.0869
France	Windoffshore	5	scenario1	7	0.1145
France	Windoffshore	6	scenario1	7	0.1852
France	Windoffshore	7	scenario1	7	0.3293
France	Windoffshore	8	scenario1	7	0.5091
France	Windoffshore	9	scenario1	7	0.6301
France	Windoffshore	10	scenario1	7	0.6778
France	Windoffshore	11	scenario1	7	0.7002
France	Windoffshore	12	scenario1	7	0.707
France	Windoffshore	13	scenario1	7	0.7149
France	Windoffshore	14	scenario1	7	0.7115
France	Windoffshore	15	scenario1	7	0.6594
France	Windoffshore	16	scenario1	7	0.5621
France	Windoffshore	17	scenario1	7	0.4508
France	Windoffshore	18	scenario1	7	0.3782
France	Windoffshore	19	scenario1	7	0.317
France	Windoffshore	20	scenario1	7	0.254
France	Windoffshore	21	scenario1	7	0.1652
France	Windoffshore	22	scenario1	7	0.0862
France	Windoffshore	23	scenario1	7	0.0835
France	Windoffshore	24	scenario1	7	0.1623
France	Windoffshore	25	scenario1	7	0.2945
France	Windoffshore	26	scenario1	7	0.4332
France	Windoffshore	27	scenario1	7	0.5408
France	Windoffshore	28	scenario1	7	0.6196
France	Windoffshore	29	scenario1	7	0.6494
France	Windoffshore	30	scenario1	7	0.6392
France	Windoffshore	31	scenario1	7	0.6443
France	Windoffshore	32	scenario1	7	0.6838
France	Windoffshore	33	scenario1	7	0.6644
France	Windoffshore	34	scenario1	7	0.6049
France	Windoffshore	35	scenario1	7	0.6049
France	Windoffshore	36	scenario1	7	0.5565
France	Windoffshore	37	scenario1	7	0.5607
France	Windoffshore	38	scenario1	7	0.5322
France	Windoffshore	39	scenario1	7	0.512
France	Windoffshore	40	scenario1	7	0.4829
France	Windoffshore	41	scenario1	7	0.4201
France	Windoffshore	42	scenario1	7	0.364
France	Windoffshore	43	scenario1	7	0.3389
France	Windoffshore	44	scenario1	7	0.3157
France	Windoffshore	45	scenario1	7	0.2905
France	Windoffshore	46	scenario1	7	0.4128
France	Windoffshore	47	scenario1	7	0.4041
France	Windoffshore	48	scenario1	7	0.3669
Germany	Hydrorun-of-the-river	1	scenario1	7	0.430275817
Germany	Hydrorun-of-the-river	2	scenario1	7	0.432174758
Germany	Hydrorun-of-the-river	3	scenario1	7	0.431457206
Germany	Hydrorun-of-the-river	4	scenario1	7	0.431667328
Germany	Hydrorun-of-the-river	5	scenario1	7	0.428280098
Germany	Hydrorun-of-the-river	6	scenario1	7	0.43003518
Germany	Hydrorun-of-the-river	7	scenario1	7	0.428562585
Germany	Hydrorun-of-the-river	8	scenario1	7	0.431929762
Germany	Hydrorun-of-the-river	9	scenario1	7	0.424868456
Germany	Hydrorun-of-the-river	10	scenario1	7	0.423323496
Germany	Hydrorun-of-the-river	11	scenario1	7	0.424988775
Germany	Hydrorun-of-the-river	12	scenario1	7	0.423400221
Germany	Hydrorun-of-the-river	13	scenario1	7	0.423833542
Germany	Hydrorun-of-the-river	14	scenario1	7	0.421911932
Germany	Hydrorun-of-the-river	15	scenario1	7	0.41852819
Germany	Hydrorun-of-the-river	16	scenario1	7	0.418368637
Germany	Hydrorun-of-the-river	17	scenario1	7	0.418178568
Germany	Hydrorun-of-the-river	18	scenario1	7	0.415137473
Germany	Hydrorun-of-the-river	19	scenario1	7	0.414351043
Germany	Hydrorun-of-the-river	20	scenario1	7	0.417450554
Germany	Hydrorun-of-the-river	21	scenario1	7	0.422950334
Germany	Hydrorun-of-the-river	22	scenario1	7	0.423544952
Germany	Hydrorun-of-the-river	23	scenario1	7	0.423859698
Germany	Hydrorun-of-the-river	24	scenario1	7	0.426079489
Germany	Hydrorun-of-the-river	25	scenario1	7	0.427200718
Germany	Hydrorun-of-the-river	26	scenario1	7	0.428151933
Germany	Hydrorun-of-the-river	27	scenario1	7	0.429599243
Germany	Hydrorun-of-the-river	28	scenario1	7	0.430914901
Germany	Hydrorun-of-the-river	29	scenario1	7	0.428845072
Germany	Hydrorun-of-the-river	30	scenario1	7	0.425715917
Germany	Hydrorun-of-the-river	31	scenario1	7	0.426851097
Germany	Hydrorun-of-the-river	32	scenario1	7	0.428096133
Germany	Hydrorun-of-the-river	33	scenario1	7	0.428168498
Germany	Hydrorun-of-the-river	34	scenario1	7	0.425028881
Germany	Hydrorun-of-the-river	35	scenario1	7	0.424590328
Germany	Hydrorun-of-the-river	36	scenario1	7	0.428898257
Germany	Hydrorun-of-the-river	37	scenario1	7	0.427051628
Germany	Hydrorun-of-the-river	38	scenario1	7	0.423007877
Germany	Hydrorun-of-the-river	39	scenario1	7	0.42330693
Germany	Hydrorun-of-the-river	40	scenario1	7	0.421815154
Germany	Hydrorun-of-the-river	41	scenario1	7	0.413845356
Germany	Hydrorun-of-the-river	42	scenario1	7	0.413458244
Germany	Hydrorun-of-the-river	43	scenario1	7	0.413472194
Germany	Hydrorun-of-the-river	44	scenario1	7	0.410705738
Germany	Hydrorun-of-the-river	45	scenario1	7	0.411219272
Germany	Hydrorun-of-the-river	46	scenario1	7	0.418990283
Germany	Hydrorun-of-the-river	47	scenario1	7	0.42116648
Germany	Hydrorun-of-the-river	48	scenario1	7	0.4181559
Denmark	Hydrorun-of-the-river	1	scenario1	7	0.338
Denmark	Hydrorun-of-the-river	2	scenario1	7	0.338
Denmark	Hydrorun-of-the-river	3	scenario1	7	0.338
Denmark	Hydrorun-of-the-river	4	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	5	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	6	scenario1	7	0.346
Denmark	Hydrorun-of-the-river	7	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	8	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	9	scenario1	7	0.344
Denmark	Hydrorun-of-the-river	10	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	11	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	12	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	13	scenario1	7	0.338
Denmark	Hydrorun-of-the-river	14	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	15	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	16	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	17	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	18	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	19	scenario1	7	0.342
Denmark	Hydrorun-of-the-river	20	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	21	scenario1	7	0.342
Denmark	Hydrorun-of-the-river	22	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	23	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	24	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	25	scenario1	7	0.342
Denmark	Hydrorun-of-the-river	26	scenario1	7	0.34
Denmark	Hydrorun-of-the-river	27	scenario1	7	0.328
Denmark	Hydrorun-of-the-river	28	scenario1	7	0.328
Denmark	Hydrorun-of-the-river	29	scenario1	7	0.332
Denmark	Hydrorun-of-the-river	30	scenario1	7	0.338
Denmark	Hydrorun-of-the-river	31	scenario1	7	0.33
Denmark	Hydrorun-of-the-river	32	scenario1	7	0.318
Denmark	Hydrorun-of-the-river	33	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	34	scenario1	7	0.318
Denmark	Hydrorun-of-the-river	35	scenario1	7	0.322
Denmark	Hydrorun-of-the-river	36	scenario1	7	0.32
Denmark	Hydrorun-of-the-river	37	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	38	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	39	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	40	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	41	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	42	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	43	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	44	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	45	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	46	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	47	scenario1	7	0.316
Denmark	Hydrorun-of-the-river	48	scenario1	7	0.316
France	Hydrorun-of-the-river	1	scenario1	7	0.300135418
France	Hydrorun-of-the-river	2	scenario1	7	0.297303952
France	Hydrorun-of-the-river	3	scenario1	7	0.301735812
France	Hydrorun-of-the-river	4	scenario1	7	0.30801428
France	Hydrorun-of-the-river	5	scenario1	7	0.328203866
France	Hydrorun-of-the-river	6	scenario1	7	0.389141943
France	Hydrorun-of-the-river	7	scenario1	7	0.422873323
France	Hydrorun-of-the-river	8	scenario1	7	0.395174197
France	Hydrorun-of-the-river	9	scenario1	7	0.362673889
France	Hydrorun-of-the-river	10	scenario1	7	0.317862859
France	Hydrorun-of-the-river	11	scenario1	7	0.282654192
France	Hydrorun-of-the-river	12	scenario1	7	0.269358611
France	Hydrorun-of-the-river	13	scenario1	7	0.279576511
France	Hydrorun-of-the-river	14	scenario1	7	0.293733842
France	Hydrorun-of-the-river	15	scenario1	7	0.293487628
France	Hydrorun-of-the-river	16	scenario1	7	0.291394805
France	Hydrorun-of-the-river	17	scenario1	7	0.295703558
France	Hydrorun-of-the-river	18	scenario1	7	0.348147236
France	Hydrorun-of-the-river	19	scenario1	7	0.377692971
France	Hydrorun-of-the-river	20	scenario1	7	0.403299274
France	Hydrorun-of-the-river	21	scenario1	7	0.400714022
France	Hydrorun-of-the-river	22	scenario1	7	0.386926013
France	Hydrorun-of-the-river	23	scenario1	7	0.37104518
France	Hydrorun-of-the-river	24	scenario1	7	0.320817432
France	Hydrorun-of-the-river	25	scenario1	7	0.311091961
France	Hydrorun-of-the-river	26	scenario1	7	0.310968854
France	Hydrorun-of-the-river	27	scenario1	7	0.304321064
France	Hydrorun-of-the-river	28	scenario1	7	0.328819402
France	Hydrorun-of-the-river	29	scenario1	7	0.365628462
France	Hydrorun-of-the-river	30	scenario1	7	0.391357873
France	Hydrorun-of-the-river	31	scenario1	7	0.418810784
France	Hydrorun-of-the-river	32	scenario1	7	0.386310476
France	Hydrorun-of-the-river	33	scenario1	7	0.364028068
France	Hydrorun-of-the-river	34	scenario1	7	0.354056383
France	Hydrorun-of-the-river	35	scenario1	7	0.347777915
France	Hydrorun-of-the-river	36	scenario1	7	0.313677213
France	Hydrorun-of-the-river	37	scenario1	7	0.281546227
France	Hydrorun-of-the-river	38	scenario1	7	0.277483688
France	Hydrorun-of-the-river	39	scenario1	7	0.290409947
France	Hydrorun-of-the-river	40	scenario1	7	0.279330297
France	Hydrorun-of-the-river	41	scenario1	7	0.275513973
France	Hydrorun-of-the-river	42	scenario1	7	0.278591653
France	Hydrorun-of-the-river	43	scenario1	7	0.283269728
France	Hydrorun-of-the-river	44	scenario1	7	0.293980057
France	Hydrorun-of-the-river	45	scenario1	7	0.313430998
France	Hydrorun-of-the-river	46	scenario1	7	0.343961591
France	Hydrorun-of-the-river	47	scenario1	7	0.332389511
France	Hydrorun-of-the-river	48	scenario1	7	0.326603472
Germany	Solar	49	scenario1	7	0.405
Germany	Solar	50	scenario1	7	0.334
Germany	Solar	51	scenario1	7	0.251
Germany	Solar	52	scenario1	7	0.164
Germany	Solar	53	scenario1	7	0.075
Germany	Solar	54	scenario1	7	0.014
Germany	Solar	55	scenario1	7	0.0
Germany	Solar	56	scenario1	7	0.0
Germany	Solar	57	scenario1	7	0.0
Germany	Solar	58	scenario1	7	0.0
Germany	Solar	59	scenario1	7	0.0
Germany	Solar	60	scenario1	7	0.0
Germany	Solar	61	scenario1	7	0.0
Germany	Solar	62	scenario1	7	0.0
Germany	Solar	63	scenario1	7	0.0
Germany	Solar	64	scenario1	7	0.033
Germany	Solar	65	scenario1	7	0.115
Germany	Solar	66	scenario1	7	0.236
Germany	Solar	67	scenario1	7	0.367
Germany	Solar	68	scenario1	7	0.489
Germany	Solar	69	scenario1	7	0.564
Germany	Solar	70	scenario1	7	0.6
Germany	Solar	71	scenario1	7	0.588
Germany	Solar	72	scenario1	7	0.544
Germany	Solar	73	scenario1	7	0.474
Germany	Solar	74	scenario1	7	0.387
Germany	Solar	75	scenario1	7	0.277
Germany	Solar	76	scenario1	7	0.162
Germany	Solar	77	scenario1	7	0.067
Germany	Solar	78	scenario1	7	0.011
Germany	Solar	79	scenario1	7	0.0
Germany	Solar	80	scenario1	7	0.0
Germany	Solar	81	scenario1	7	0.0
Germany	Solar	82	scenario1	7	0.0
Germany	Solar	83	scenario1	7	0.0
Germany	Solar	84	scenario1	7	0.0
Germany	Solar	85	scenario1	7	0.0
Germany	Solar	86	scenario1	7	0.0
Germany	Solar	87	scenario1	7	0.0
Germany	Solar	88	scenario1	7	0.026
Germany	Solar	89	scenario1	7	0.103
Germany	Solar	90	scenario1	7	0.218
Germany	Solar	91	scenario1	7	0.323
Germany	Solar	92	scenario1	7	0.397
Germany	Solar	93	scenario1	7	0.438
Germany	Solar	94	scenario1	7	0.457
Germany	Solar	95	scenario1	7	0.455
Germany	Solar	96	scenario1	7	0.429
Denmark	Solar	49	scenario1	7	0.52
Denmark	Solar	50	scenario1	7	0.405
Denmark	Solar	51	scenario1	7	0.288
Denmark	Solar	52	scenario1	7	0.182
Denmark	Solar	53	scenario1	7	0.087
Denmark	Solar	54	scenario1	7	0.025
Denmark	Solar	55	scenario1	7	0.0
Denmark	Solar	56	scenario1	7	0.0
Denmark	Solar	57	scenario1	7	0.0
Denmark	Solar	58	scenario1	7	0.0
Denmark	Solar	59	scenario1	7	0.0
Denmark	Solar	60	scenario1	7	0.0
Denmark	Solar	61	scenario1	7	0.0
Denmark	Solar	62	scenario1	7	0.0
Denmark	Solar	63	scenario1	7	0.005
Denmark	Solar	64	scenario1	7	0.069
Denmark	Solar	65	scenario1	7	0.175
Denmark	Solar	66	scenario1	7	0.288
Denmark	Solar	67	scenario1	7	0.377
Denmark	Solar	68	scenario1	7	0.429
Denmark	Solar	69	scenario1	7	0.446
Denmark	Solar	70	scenario1	7	0.441
Denmark	Solar	71	scenario1	7	0.412
Denmark	Solar	72	scenario1	7	0.386
Denmark	Solar	73	scenario1	7	0.337
Denmark	Solar	74	scenario1	7	0.276
Denmark	Solar	75	scenario1	7	0.209
Denmark	Solar	76	scenario1	7	0.147
Denmark	Solar	77	scenario1	7	0.079
Denmark	Solar	78	scenario1	7	0.026
Denmark	Solar	79	scenario1	7	0.0
Denmark	Solar	80	scenario1	7	0.0
Denmark	Solar	81	scenario1	7	0.0
Denmark	Solar	82	scenario1	7	0.0
Denmark	Solar	83	scenario1	7	0.0
Denmark	Solar	84	scenario1	7	0.0
Denmark	Solar	85	scenario1	7	0.0
Denmark	Solar	86	scenario1	7	0.0
Denmark	Solar	87	scenario1	7	0.0
Denmark	Solar	88	scenario1	7	0.03
Denmark	Solar	89	scenario1	7	0.081
Denmark	Solar	90	scenario1	7	0.14
Denmark	Solar	91	scenario1	7	0.2
Denmark	Solar	92	scenario1	7	0.258
Denmark	Solar	93	scenario1	7	0.303
Denmark	Solar	94	scenario1	7	0.327
Denmark	Solar	95	scenario1	7	0.341
Denmark	Solar	96	scenario1	7	0.348
France	Solar	49	scenario1	7	0.388
France	Solar	50	scenario1	7	0.334
France	Solar	51	scenario1	7	0.261
France	Solar	52	scenario1	7	0.178
France	Solar	53	scenario1	7	0.093
France	Solar	54	scenario1	7	0.025
France	Solar	55	scenario1	7	0.0
France	Solar	56	scenario1	7	0.0
France	Solar	57	scenario1	7	0.0
France	Solar	58	scenario1	7	0.0
France	Solar	59	scenario1	7	0.0
France	Solar	60	scenario1	7	0.0
France	Solar	61	scenario1	7	0.0
France	Solar	62	scenario1	7	0.0
France	Solar	63	scenario1	7	0.0
France	Solar	64	scenario1	7	0.003
France	Solar	65	scenario1	7	0.052
France	Solar	66	scenario1	7	0.15
France	Solar	67	scenario1	7	0.275
France	Solar	68	scenario1	7	0.397
France	Solar	69	scenario1	7	0.504
France	Solar	70	scenario1	7	0.553
France	Solar	71	scenario1	7	0.562
France	Solar	72	scenario1	7	0.544
France	Solar	73	scenario1	7	0.503
France	Solar	74	scenario1	7	0.439
France	Solar	75	scenario1	7	0.345
France	Solar	76	scenario1	7	0.232
France	Solar	77	scenario1	7	0.121
France	Solar	78	scenario1	7	0.033
France	Solar	79	scenario1	7	0.0
France	Solar	80	scenario1	7	0.0
France	Solar	81	scenario1	7	0.0
France	Solar	82	scenario1	7	0.0
France	Solar	83	scenario1	7	0.0
France	Solar	84	scenario1	7	0.0
France	Solar	85	scenario1	7	0.0
France	Solar	86	scenario1	7	0.0
France	Solar	87	scenario1	7	0.0
France	Solar	88	scenario1	7	0.006
France	Solar	89	scenario1	7	0.075
France	Solar	90	scenario1	7	0.209
France	Solar	91	scenario1	7	0.358
France	Solar	92	scenario1	7	0.494
France	Solar	93	scenario1	7	0.605
France	Solar	94	scenario1	7	0.673
France	Solar	95	scenario1	7	0.7
France	Solar	96	scenario1	7	0.689
Germany	Windonshore	49	scenario1	7	0.188
Germany	Windonshore	50	scenario1	7	0.202
Germany	Windonshore	51	scenario1	7	0.211
Germany	Windonshore	52	scenario1	7	0.2145
Germany	Windonshore	53	scenario1	7	0.2211
Germany	Windonshore	54	scenario1	7	0.2431
Germany	Windonshore	55	scenario1	7	0.2534
Germany	Windonshore	56	scenario1	7	0.2371
Germany	Windonshore	57	scenario1	7	0.2193
Germany	Windonshore	58	scenario1	7	0.2161
Germany	Windonshore	59	scenario1	7	0.2185
Germany	Windonshore	60	scenario1	7	0.222
Germany	Windonshore	61	scenario1	7	0.2266
Germany	Windonshore	62	scenario1	7	0.2359
Germany	Windonshore	63	scenario1	7	0.237
Germany	Windonshore	64	scenario1	7	0.2152
Germany	Windonshore	65	scenario1	7	0.2665
Germany	Windonshore	66	scenario1	7	0.2999
Germany	Windonshore	67	scenario1	7	0.2997
Germany	Windonshore	68	scenario1	7	0.3014
Germany	Windonshore	69	scenario1	7	0.3094
Germany	Windonshore	70	scenario1	7	0.3224
Germany	Windonshore	71	scenario1	7	0.3447
Germany	Windonshore	72	scenario1	7	0.3723
Germany	Windonshore	73	scenario1	7	0.3995
Germany	Windonshore	74	scenario1	7	0.4218
Germany	Windonshore	75	scenario1	7	0.4331
Germany	Windonshore	76	scenario1	7	0.4306
Germany	Windonshore	77	scenario1	7	0.3851
Germany	Windonshore	78	scenario1	7	0.3257
Germany	Windonshore	79	scenario1	7	0.2937
Germany	Windonshore	80	scenario1	7	0.2729
Germany	Windonshore	81	scenario1	7	0.2645
Germany	Windonshore	82	scenario1	7	0.2601
Germany	Windonshore	83	scenario1	7	0.2566
Germany	Windonshore	84	scenario1	7	0.2583
Germany	Windonshore	85	scenario1	7	0.2691
Germany	Windonshore	86	scenario1	7	0.2689
Germany	Windonshore	87	scenario1	7	0.2583
Germany	Windonshore	88	scenario1	7	0.2459
Germany	Windonshore	89	scenario1	7	0.2663
Germany	Windonshore	90	scenario1	7	0.3245
Germany	Windonshore	91	scenario1	7	0.3565
Germany	Windonshore	92	scenario1	7	0.3731
Germany	Windonshore	93	scenario1	7	0.39
Germany	Windonshore	94	scenario1	7	0.4062
Germany	Windonshore	95	scenario1	7	0.4215
Germany	Windonshore	96	scenario1	7	0.4328
Denmark	Windonshore	49	scenario1	7	0.1847
Denmark	Windonshore	50	scenario1	7	0.2026
Denmark	Windonshore	51	scenario1	7	0.2255
Denmark	Windonshore	52	scenario1	7	0.2447
Denmark	Windonshore	53	scenario1	7	0.2487
Denmark	Windonshore	54	scenario1	7	0.2415
Denmark	Windonshore	55	scenario1	7	0.2468
Denmark	Windonshore	56	scenario1	7	0.2456
Denmark	Windonshore	57	scenario1	7	0.2303
Denmark	Windonshore	58	scenario1	7	0.2175
Denmark	Windonshore	59	scenario1	7	0.2209
Denmark	Windonshore	60	scenario1	7	0.2286
Denmark	Windonshore	61	scenario1	7	0.2359
Denmark	Windonshore	62	scenario1	7	0.2382
Denmark	Windonshore	63	scenario1	7	0.2304
Denmark	Windonshore	64	scenario1	7	0.2068
Denmark	Windonshore	65	scenario1	7	0.1862
Denmark	Windonshore	66	scenario1	7	0.1901
Denmark	Windonshore	67	scenario1	7	0.1893
Denmark	Windonshore	68	scenario1	7	0.1955
Denmark	Windonshore	69	scenario1	7	0.2006
Denmark	Windonshore	70	scenario1	7	0.2074
Denmark	Windonshore	71	scenario1	7	0.2183
Denmark	Windonshore	72	scenario1	7	0.2324
Denmark	Windonshore	73	scenario1	7	0.2473
Denmark	Windonshore	74	scenario1	7	0.2585
Denmark	Windonshore	75	scenario1	7	0.2751
Denmark	Windonshore	76	scenario1	7	0.2843
Denmark	Windonshore	77	scenario1	7	0.2643
Denmark	Windonshore	78	scenario1	7	0.2477
